seqnames,start,end,width,strand,score,gene,peak,zscore,pvalue,p_adjusted
chr6,32666694,32941070,274377,*,0.127567215928359,HLA-DMB,chr6-32666256-32667132,3.36471687522394,0.000383111200415696,0.00162476887282716
chr6,32666694,33075926,409233,*,0.103680392254538,HLA-DPB1,chr6-32666256-32667132,2.93443592798177,0.00167077267300728,0.00504084536534626
chr6,32666694,33080775,414082,*,0.153544816568334,HLA-DPA1,chr6-32666256-32667132,3.58212218701092,0.000170407155028199,0.000858624139546471
chr6,32668383,32668559,177,*,0.110687701075856,HLA-DQB1,chr6-32668058-32669060,2.63302645592192,0.00423138775520918,0.0100858881639242
chr6,32668383,32937374,268992,*,0.0659677626036755,HLA-DQB1,chr6-32936934-32937814,1.76851709836351,0.0384872481592561,0.0431190530808284
chr6,32668383,33009666,341284,*,0.075409443806995,HLA-DQB1,chr6-33009195-33010137,2.03724984013233,0.0208125058049711,0.0296478295396073
chr6,32668383,33019076,350694,*,0.0903678648629769,HLA-DQB1,chr6-33018625-33019526,3.59660715603844,0.000161197404600859,0.000821663726200153
chr6,32668383,33029559,361177,*,0.13094978039288,HLA-DQB1,chr6-33029117-33030000,2.94137674019794,0.00163378428404213,0.00496415111383187
chr6,32668383,33073718,405336,*,0.0825572905056426,HLA-DQB1,chr6-33073286-33074149,2.58991765165064,0.00479994466052392,0.0109753630818538
chr6,32668383,33075911,407529,*,0.122863563198769,HLA-DQB1,chr6-33075480-33076342,3.63712450649397,0.000137849341634773,0.000733674972806704
chr6,32668559,32941070,272512,*,0.0929745011944143,HLA-DMB,chr6-32668058-32669060,2.31144663152498,0.0104040988833284,0.0187546036693121
chr6,32668559,33075926,407368,*,0.084888247600558,HLA-DPB1,chr6-32668058-32669060,2.23526860557233,0.0126998599187098,0.0215401774632496
chr6,32668559,33080775,412217,*,0.107979386814505,HLA-DPA1,chr6-32668058-32669060,2.60674600720738,0.00457035680834658,0.0106316495192825
chr6,32817048,32968680,151633,*,0.0712652036227446,HLA-DOB,chr6-32968240-32969119,3.69879919577399,0.000108310946110364,0.000610134792224502
chr6,32817048,33029559,212512,*,0.0512900468821431,HLA-DOB,chr6-33029117-33030000,3.01002479986294,0.00130613179715866,0.00417373593498944
chr6,32817048,33075911,258864,*,0.0589310971741365,HLA-DOB,chr6-33075480-33076342,3.6909296991301,0.000111717945131699,0.000623720191517223
chr6,32937374,32941070,3697,*,0.0773446655171876,HLA-DMB,chr6-32936934-32937814,1.7045492910189,0.0441392578235342,0.0465973140887808
chr6,32941070,32953208,12139,*,0.105784394077815,HLA-DMB,chr6-32952746-32953669,2.37664540100073,0.00873543713044972,0.0165574991521339
chr6,32941070,33019076,78007,*,0.118356189783485,HLA-DMB,chr6-33018625-33019526,5.34896101436538,4.42302964173551e-08,1.09937365631178e-06
chr6,32941070,33029559,88490,*,0.115899162868301,HLA-DMB,chr6-33029117-33030000,2.4181181280012,0.00780050560761261,0.0153927303705245
chr6,32941070,33057368,116299,*,0.0504324369225696,HLA-DMB,chr6-33056913-33057823,1.81833264282457,0.0345066532484837,0.0405238874730123
chr6,32941070,33073718,132649,*,0.0651405419507979,HLA-DMB,chr6-33073286-33074149,2.20857147345903,0.0136022306734635,0.022408594570359
chr6,32941070,33075911,134842,*,0.0771385359094768,HLA-DMB,chr6-33075480-33076342,2.02224462269522,0.0215755432242899,0.0303050595477792
chr6,32941070,33144555,203486,*,0.063760995003455,HLA-DMB,chr6-33144121-33144988,1.96785155758219,0.0245425599795392,0.0328095991741996
chr6,32941070,33391601,450532,*,0.0689603271450446,HLA-DMB,chr6-33391137-33392064,1.89679610746421,0.0289274266387263,0.0365918287649365
chr6,32941118,33080775,139658,*,0.072995049194107,HLA-DPA1,chr6-32940766-32941470,1.66074303264206,0.0483825333923519,0.048971573471436
chr6,32953208,33080775,127568,*,0.0847914636410031,HLA-DPA1,chr6-32952746-32953669,1.86189179982166,0.0313091715718503,0.0383666646301047
chr6,33009666,33075926,66261,*,0.0648535782920848,HLA-DPB1,chr6-33009195-33010137,1.9408139633229,0.0261404233578777,0.0342177861548798
chr6,33009666,33080775,71110,*,0.0778548673365025,HLA-DPA1,chr6-33009195-33010137,1.88220269162484,0.0299042501763577,0.0372894477244367
chr6,33019076,33075926,56851,*,0.0753290507492217,HLA-DPB1,chr6-33018625-33019526,3.07920146806137,0.00103778135005955,0.00350924380784512
chr6,33019076,33080775,61700,*,0.0935672218046426,HLA-DPA1,chr6-33018625-33019526,3.30597996326729,0.000473224276952718,0.00192239887402359
chr6,33029559,33075926,46368,*,0.116171275519612,HLA-DPB1,chr6-33029117-33030000,2.64576620572688,0.00407530636409656,0.00979091986072786
chr6,33029559,33080775,51217,*,0.118536233272492,HLA-DPA1,chr6-33029117-33030000,2.69694824030955,0.00349890732383855,0.00877123590526446
chr6,33073718,33075926,2209,*,0.0735631934499255,HLA-DPB1,chr6-33073286-33074149,2.77258924170799,0.00278061342413896,0.00740370951474218
chr6,33073718,33080775,7058,*,0.081941049857662,HLA-DPA1,chr6-33073286-33074149,2.7997110021087,0.0025574188049974,0.00693581185472299
chr6,33075911,33075926,16,*,0.0885536644236525,HLA-DPB1,chr6-33075480-33076342,2.41424349588422,0.00788396044657549,0.0154979442614705
chr6,33075911,33080775,4865,*,0.0947407615404121,HLA-DPA1,chr6-33075480-33076342,2.46862600707253,0.00678164450421397,0.014016755164732
chr6,34236873,34244602,7730,*,0.10182890449955,HMGA1,chr6-34244193-34245011,2.91589745388367,0.00177333524994957,0.00529803133535121
chr6,36678640,37005646,327007,*,0.119665454424884,FGD2,chr6-36678195-36679084,3.02956548029071,0.00122452904087521,0.00397889422850421
chr6,36680489,37005646,325158,*,0.117839485537931,FGD2,chr6-36680028-36680949,2.200558063101,0.0138836626010732,0.0226631757150897
chr6,37005646,37029584,23939,*,0.121077456016116,FGD2,chr6-37029136-37030031,1.67882037154864,0.046593528556192,0.0479151193640345
chr6,37005646,37083673,78028,*,0.160667550829585,FGD2,chr6-37083218-37084127,2.40185140002046,0.00815616669167245,0.0158841016911327
chr6,37005646,37183390,177745,*,0.0756980294091836,FGD2,chr6-37182961-37183818,1.70965091139926,0.0436652225883668,0.0463483420916184
chr6,37005646,37221037,215392,*,0.0522340736977609,FGD2,chr6-37220705-37221368,3.83081641323343,6.38593881005483e-05,0.000403621927928034
chr6,37005646,37257751,252106,*,0.0788792911746351,FGD2,chr6-37257309-37258193,1.70371914565794,0.0442167847739764,0.0466243901552841
chr6,39387960,39725405,337446,*,0.0922971584835722,KIF6,chr6-39387504-39388416,2.73530548439227,0.00311612040986883,0.00806978121180853
chr6,39530452,39725405,194954,*,0.078686676144701,KIF6,chr6-39529995-39530909,2.52564661470757,0.00577427911578307,0.0124915091504289
chr6,39725405,39822023,96619,*,0.0952924063005748,KIF6,chr6-39821581-39822464,2.18961137235776,0.0142762167735987,0.0231926646029666
chr6,41163186,41182834,19649,*,0.122740753385961,TREM2,chr6-41182401-41183267,4.45109984817581,4.27158025363011e-06,4.60795525346854e-05
chr6,41163186,41272178,108993,*,0.119685963071342,TREM2,chr6-41271706-41272649,2.88159788403994,0.00197832159385082,0.00576402823295992
chr6,43770184,44043955,273772,*,0.0599029784252497,VEGFA,chr6-44043435-44044474,2.21024451884662,0.0135440984051215,0.0223357190524951
chr6,43770184,44172906,402723,*,0.0638161896630161,VEGFA,chr6-44172490-44173322,2.25409134476233,0.0120952110316171,0.0208073876541055
chr6,44234451,44246166,11716,*,0.191055779945399,HSP90AB1,chr6-44234018-44234884,2.34909269105681,0.00940961065835802,0.017397677375231
chr6,46491972,46653045,161074,*,0.0628884501771498,RCAN2,chr6-46652563-46653527,1.72660830405193,0.04211901678296,0.0453748657121164
chr6,46735693,46772945,37253,*,0.170309527799798,PLA2G7,chr6-46772501-46773389,7.1119831855978,5.71936003056452e-13,5.01431892134221e-11
chr6,47061898,47309905,248008,*,0.0938082867241707,TNFRSF21,chr6-47061458-47062337,1.83950611470113,0.032920389681391,0.0394880893143452
chr6,47076986,47309905,232920,*,0.0971548140194824,TNFRSF21,chr6-47076597-47077375,1.76586789277073,0.038709007452097,0.0432772626788805
chr6,53548118,53616970,68853,*,0.0886642343817332,GCLC,chr6-53547662-53548573,2.41453167867563,0.00787772641813238,0.0154966908337946
chr6,53635642,53929982,294341,*,0.187365362617023,MLIP,chr6-53635216-53636067,2.64051097215678,0.00413905560551205,0.00990989380823193
chr6,53929982,54085805,155824,*,0.12141633218164,MLIP,chr6-54085365-54086244,1.8187507464576,0.0344747328944524,0.0405061310957723
chr6,56394094,56542874,148781,*,0.0611129627659818,COL21A1,chr6-56542408-56543339,2.55488238802475,0.00531118415421354,0.0117803725812409
chr6,56394094,56671972,277879,*,0.0981676313568784,COL21A1,chr6-56671543-56672400,6.09800188452345,5.37012404288865e-10,2.44289982403859e-08
chr6,56394094,56707409,313316,*,0.0951885910644612,COL21A1,chr6-56706993-56707824,4.03371354350543,2.7451120597358e-05,0.000208127835723994
chr6,56689204,56954628,265425,*,0.0789637423011349,DST,chr6-56688807-56689600,1.72406277505761,0.0423482556167039,0.0455201267462653
chr6,56802766,56954628,151863,*,0.0829280481466247,DST,chr6-56802308-56803223,1.73242661693561,0.0415988161506243,0.0450459221824187
chr6,68635367,68643230,7864,*,0.114028200964317,ADGRB3,chr6-68642815-68643645,1.99275761354934,0.0231439976027531,0.0315077234445159
chr6,70399363,70412941,13579,*,0.149631033358888,FAM135A,chr6-70398920-70399805,4.58477656643737,2.27236081758053e-06,2.77400604110717e-05
chr6,71288620,71288803,184,*,0.0880596833648806,OGFRL1,chr6-71288189-71289051,3.00588601488369,0.00132404121811567,0.00421420907838531
chr6,73695785,73696026,242,*,0.103979823353611,CD109,chr6-73695563-73696489,2.52747563595811,0.0057442897476237,0.0124621813617974
chr6,90296908,90414091,117184,*,0.0643069541668919,BACH2,chr6-90413657-90414525,3.3164392926922,0.000455861964404222,0.00186285287487895
chr6,90296908,90425482,128575,*,0.0621197782729632,BACH2,chr6-90425051-90425912,3.31201122423812,0.000463139147462912,0.00188619676441399
chr6,107144294,107489958,345665,*,0.0705651825392727,SOBP,chr6-107143854-107144734,4.92930840546402,4.12606092811449e-07,6.76730129094153e-06
chr6,107290652,107489958,199307,*,0.09223927747068,SOBP,chr6-107290192-107291112,4.90832188430129,4.59295009331984e-07,7.33351170529413e-06
chr6,107713449,108165854,452406,*,0.145639347248274,OSTM1,chr6-107713011-107713887,1.72296867080929,0.0424470953428942,0.0455755719758262
chr6,110739179,111087503,348325,*,0.0600322897640268,SLC16A10,chr6-110738721-110739637,1.87979374358877,0.0300680967338515,0.0374169453033576
chr6,111483715,111541204,57490,*,0.0785053315196497,REV3L,chr6-111540757-111541650,1.65471903864559,0.0489907516473079,0.049393495268484
chr6,111483715,111552607,68893,*,0.0726414932683176,REV3L,chr6-111552155-111553058,2.23330215023359,0.012764512912747,0.0216194173745227
chr6,111483715,111591519,107805,*,0.0884948395263707,REV3L,chr6-111591079-111591958,2.23028095790149,0.012864398265398,0.0217199329256825
chr6,111483715,111625969,142255,*,0.0664652391548625,REV3L,chr6-111625535-111626403,2.04169371593107,0.0205909612540492,0.029445318851431
chr6,111483715,111628766,145052,*,0.0624334308321631,REV3L,chr6-111628325-111629207,1.73285782986717,0.0415604705826238,0.0450293544968008
chr6,112128288,112254939,126652,*,0.111228307600178,LAMA4,chr6-112127867-112128709,2.1038197359657,0.017697087271748,0.0265935733510137
chr6,116254173,116370943,116771,*,0.103329006819532,DSE,chr6-116370548-116371337,2.68059287647739,0.00367459336146748,0.00906800879682506
chr6,116254173,116447799,193627,*,0.137856842952629,DSE,chr6-116447335-116448263,4.8078958564061,7.626359184379e-07,1.12459645220414e-05
chr6,116254173,116461884,207712,*,0.0955139879725324,DSE,chr6-116461346-116462422,2.02435624737925,0.0214667550497112,0.0302138624780232
chr6,116254173,116465519,211347,*,0.0891350222069727,DSE,chr6-116465068-116465969,3.46336682616997,0.000266730295462683,0.00123078802365651
chr6,117668948,117907526,238579,*,0.0931774462243013,SLC35F1,chr6-117668478-117669417,1.77809124252919,0.0376944352665335,0.0426151249636353
chr6,122610475,122779475,169001,*,0.105230533144785,FABP7,chr6-122610110-122610840,2.07867507344064,0.0188236127782449,0.0276477187988721
chr6,122779475,122779529,55,*,0.0959418898506727,FABP7,chr6-122779085-122779972,1.93106778638473,0.0267373350511786,0.0346952178731924
chr6,122779475,122808989,29515,*,0.0756093697394235,FABP7,chr6-122808591-122809387,1.77984801530933,0.0375504186000927,0.0425142330334931
chr6,122779475,122833299,53825,*,0.0706435221674449,FABP7,chr6-122832894-122833704,1.64685978638496,0.0497934346044808,0.0498543591350287
chr6,125584775,125747664,162890,*,0.0743547830894193,HEY2,chr6-125584344-125585205,1.72034798084476,0.0426846033271295,0.0457221419702853
chr6,125700828,125747664,46837,*,0.0926628465103638,HEY2,chr6-125700302-125701354,1.82330669473584,0.034128476459728,0.0403549567162356
chr6,130980552,131063322,82771,*,0.161729028436734,EPB41L2,chr6-130980073-130981031,5.19188247640338,1.04089200896798e-07,2.18225272488853e-06
chr6,131063322,131063348,27,*,0.165452409109474,EPB41L2,chr6-131062853-131063843,3.27962964232098,0.000519717203924305,0.00206601513381946
chr6,131728342,131808016,79675,*,0.0674027063129657,ENPP1,chr6-131727774-131728910,1.7350970083336,0.0413618120642695,0.0449710615048269
chr6,134174971,134318112,143142,*,0.212611839440868,SGK1,chr6-134174542-134175399,1.93963479902909,0.0262120443017417,0.0342743450026925
chr6,134437716,134630847,193132,*,0.0563148390765581,LINC01010,chr6-134630392-134631302,2.39070076433223,0.00840812617414283,0.0161840388207211
chr6,134437716,134723709,285994,*,0.0511696161815532,LINC01010,chr6-134723283-134724135,2.07807475831164,0.0188512370584486,0.0276798614786355
chr6,134437716,134809198,371483,*,0.0811011826154952,LINC01010,chr6-134808757-134809638,3.6105607932133,0.000152767837214005,0.000793800119661566
chr6,135497801,135538130,40330,*,0.0631331794413386,LINC00271,chr6-135537660-135538599,3.03829520789678,0.00118960378263491,0.00388899623041732
chr6,135538130,135851696,313567,*,0.050362798976376,PDE7B,chr6-135537660-135538599,1.70807362915917,0.0438113406710312,0.046387442076981
chr6,136550819,136610552,59734,*,0.0913016241518393,MAP7,chr6-136610070-136611033,2.54129303131661,0.00552216564597173,0.01213420859358
chr6,137694007,138107511,413505,*,0.124268728496495,PERP,chr6-137693558-137694455,1.94355290146825,0.0259746950617924,0.0341217802616356
chr6,138593422,138692571,99150,*,0.144327374633285,NHSL1,chr6-138592971-138593872,2.39332171172871,0.00834829690032314,0.0161101872902626
chr6,138692571,138719376,26806,*,0.0922781251836901,NHSL1,chr6-138718951-138719801,1.96284949392691,0.0248318324197985,0.0330132605261286
chr6,138692571,138723268,30698,*,0.124739460301908,NHSL1,chr6-138722807-138723729,1.94956162078697,0.0256141957707058,0.0337404539206555
chr6,147288121,147508927,220807,*,0.135195865941873,SAMD5,chr6-147287648-147288594,2.55108813674325,0.00536935825669739,0.0118820768764547
chr6,147508927,147559202,50276,*,0.131917259413715,SAMD5,chr6-147558717-147559687,2.09408584566724,0.018126166860327,0.0269433959927549
chr6,150537932,150599883,61952,*,0.0944567588061193,PLEKHG1,chr6-150537539-150538324,1.91223437515696,0.0279230694271489,0.0356675604709171
chr6,150599883,150882332,282450,*,0.122799104442088,PLEKHG1,chr6-150881875-150882788,2.84000597134617,0.00225563446788529,0.00629072840031397
chr6,150653093,150865549,212457,*,0.0533650330449701,MTHFD1L,chr6-150652642-150653543,1.84483565140703,0.03253072479276,0.0392354064408927
chr6,150865549,150882332,16784,*,0.10152318843174,MTHFD1L,chr6-150881875-150882788,2.853993431804,0.00215867119620044,0.00611222108518997
chr6,150865549,151102441,236893,*,0.0581593033592302,MTHFD1L,chr6-151102047-151102835,1.95472526540281,0.0253077531565291,0.0334798141853514
chr6,151239999,151246927,6929,*,0.10005743369704,AKAP12,chr6-151246452-151247402,1.69533953651371,0.045005514375719,0.0470343715474029
chr6,151258256,151656691,398436,*,0.078798611698465,ESR1,chr6-151257810-151258702,1.86511398030306,0.0310827146801191,0.0382446670547421
chr6,151656691,151789671,132981,*,0.107702452823566,ESR1,chr6-151789110-151790231,2.48392342037468,0.00649718744632108,0.013624176072847
chr6,153090618,153131249,40632,*,0.147521896521287,RGS17,chr6-153090169-153091066,1.65282438797252,0.0491833045712599,0.0494499363308205
chr6,154510647,154510659,13,*,0.0967517736789459,CNKSR3,chr6-154510158-154511135,1.78552058885481,0.037088457398512,0.0421992783330875
chr6,159693413,159762529,69117,*,0.13116560936764,SOD2,chr6-159692963-159693862,2.20547130932165,0.0137105194637513,0.0225024250695061
chr6,159701639,159762529,60891,*,0.0890078061617557,SOD2,chr6-159701189-159702089,2.26679508877773,0.0117013731462491,0.0203037016534092
chr6,159762529,159984193,221665,*,0.0725640786956247,SOD2,chr6-159983800-159984585,1.67773679470111,0.046699246516701,0.0479931301584681
chr6,165922561,165986603,64043,*,0.306766677382101,PDE10A,chr6-165922091-165923030,2.74249118578246,0.0030487543167538,0.00793786124740641
chr6,165986603,165988204,1602,*,0.296398480362696,PDE10A,chr6-165987744-165988663,2.02311839570489,0.0215304711910381,0.0302682017735236
chr6,165986603,166005900,19298,*,0.251528873309649,PDE10A,chr6-166005472-166006327,1.91573212744938,0.0276996004230457,0.0355138189949286
chr6,165986603,166417438,430836,*,-0.0539577454361905,PDE10A,chr6-166417014-166417861,-1.94186730109429,0.0260765834122836,0.0341826055422001
chr6,166603377,166906451,303075,*,0.0935313751920179,RPS6KA2,chr6-166602965-166603789,2.23917508154404,0.0125722632599344,0.0214137967745637
chr6,166624554,166906451,281898,*,0.0844777173217992,RPS6KA2,chr6-166624154-166624953,2.87230331944488,0.00203745821226929,0.00585496036922676
chr6,166627470,166906451,278982,*,0.109370241220106,RPS6KA2,chr6-166627009-166627930,2.15878121086155,0.0154335724193472,0.0243762483478847
chr6,166634078,166906451,272374,*,0.168529798024784,RPS6KA2,chr6-166633642-166634514,3.75826738392273,8.55469974927727e-05,0.000505524046458517
chr6,166634078,166957191,323114,*,0.158369461876259,RNASET2,chr6-166633642-166634514,3.01939925057569,0.00126638258404893,0.00407915619257445
chr6,166906451,166959462,53012,*,0.102859899828088,RPS6KA2,chr6-166959043-166959880,2.1840918210268,0.0144777507874557,0.0234031895062392
chr6,166956648,166957191,544,*,0.0862552061454069,RNASET2,chr6-166956213-166957082,3.05546128392024,0.00112357306604817,0.0037134128337795
chr6,166957191,166959462,2272,*,0.0876524239057713,RNASET2,chr6-166959043-166959880,1.70117196250308,0.044455350518355,0.0467940843046295
chr6,169253932,169254044,113,*,0.20996417363346,THBS2,chr6-169253492-169254372,1.87006983505358,0.0307370603670359,0.0379469823736074
chr6,169254044,169255032,989,*,0.131718636203988,THBS2,chr6-169254561-169255503,1.98504317148621,0.0235698342664092,0.0318625570038197
